,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
46,거부할 수 없는 유부녀 2,2013-05-30,1000,1000,1,1,1,1,일본,(주)트루에버,청소년관람불가,성인물(에로),,
47,공포의 신생아실,2017-02-22,1000,1000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,공포(호러),,
48,과외선생과 성적의 관계,2016-06-09,1000,1000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
49,괴담,2019-05-29,1000,1000,1,1,1,1,미국,,12세이상관람가,공포(호러),,
50,구문제독: 형제의 난,2020-11-25,1000,1000,1,1,1,1,중국,(주)위즈덤필름,,액션,,
51,기묘한 이야기들: 더 포탈,2016-06-01,1000,1000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,공포(호러),,
52,기묘한이야기들: 아이스크림 트럭,2014-05-01,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,청소년관람불가,공포(호러),,
53,나를 노리는 처형,2013-09-05,1000,1000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
54,남성 전용 요리 교실 : 여선생과 제자,2017-01-20,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
55,내아내를 탐한 친누나,2011-06-23,1000,1000,1,1,1,1,일본,비스킷미디어,청소년관람불가,성인물(에로),,
56,내여자의 불륜,2014-10-16,1000,1000,1,1,1,1,일본,비스킷미디어,청소년관람불가,성인물(에로),,
57,다락방의 저주,,1000,1000,1,1,1,1,태국,(주)알이디아이스엔터,청소년관람불가,공포(호러),,
58,달콤한 불륜의 맛 : 상사에게 중독된 아내,2013-07-16,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
59,더 퍼지: 원 데이 게임,1995-05-20,1000,1000,1,1,1,1,미국,,청소년관람불가,공포(호러),,
60,더러운 불륜 : 그 날 이후 파괴된 부부,,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
61,더퍼지:최초의시작,,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,청소년관람불가,공포(호러),,
62,데드맨 스탠딩,2017-08-22,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,스릴러,,비바 비앙카
63,데미갓 워즈,2017-05-18,1000,1000,1,1,1,1,미국,주식회사 레드아이스,12세이상관람가,액션,,"에릭 로버츠,톰 시즈모어"
64,데빌 인사이드 미,2017-07-27,1000,1000,1,1,1,1,캐나다,(주)영화사 안다미로,청소년관람불가,공포(호러),,
65,데스 에브리데이,2013-04-05,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,청소년관람불가,공포(호러),,
66,디거즈:원혼의 부활,2014-03-06,1000,1000,1,1,1,1,미국,주식회사 레드아이스,청소년관람불가,공포(호러),,
67,뜨거운 장모님,2014-11-27,1000,1000,1,1,1,1,일본,비스킷미디어,청소년관람불가,성인물(에로),,
68,런 런 런,2016-08-18,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,공포(호러),,
69,루시퍼,2012-04-19,1000,1000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,공포(호러),,
70,루아나의 세계,2019-07-25,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,12세이상관람가,드라마,,"조베스 윌리엄스,스튜어트 마골린"
71,마라톤 섹스: 쓸려버린 젖꼭지,2016-08-24,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
72,메가 블리자드,2016-11-10,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,공포(호러),,로버트 베를린
73,메가 크로커다일,2016-09-21,1000,1000,1,1,1,1,중국,(주)위즈덤필름,,액션,,
74,며느리의 깊은 정사,2017-03-17,1000,1000,1,1,1,1,일본,(주)케이알씨지,청소년관람불가,성인물(에로),,
75,며느리의 뜨거운 봉사,2017-06-14,1000,1000,1,1,1,1,일본,(주)케이알씨지,청소년관람불가,성인물(에로),,
76,무서운 SNS 이야기,2017-10-31,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,청소년관람불가,공포(호러),,
77,뮬란,2017-12-25,1000,1000,1,1,1,1,중국,(주)위즈덤필름,,액션,,
78,미샤 버튼의 감금,2017-08-17,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,청소년관람불가,공포(호러),,미샤 바튼
79,미스 수리공,2017-10-14,1000,1000,1,1,1,1,홍콩,,,성인물(에로),,
80,반전손님,2018-01-10,1000,1000,1,1,1,1,미국,,12세이상관람가,스릴러,,클라렌스 지라드 주니어
81,발정난 여건물주,2017-08-17,1000,1000,1,1,1,1,일본,주식회사 미콘,청소년관람불가,드라마,,야베 히사에
82,뱀파이어 헌터스 D,2016-04-17,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,15세이상관람가,액션,,
83,변태 유부녀 치욕일기,2016-04-17,1000,1000,1,1,1,1,일본,주식회사 미콘,청소년관람불가,드라마,,
84,변태작가의 색스런 이야기,2020-04-02,1000,1000,1,1,1,1,일본,주식회사 미콘,청소년관람불가,드라마,,야베 히사에
85,봉황천화: 절대병기의 비밀,2018-07-31,1000,1000,1,1,1,1,중국,,,액션,,
86,부인 영수증 : 편집장에 뺏긴 순결,2014-01-23,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
87,불륜 : 남편과 다른 맛,,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
88,불륜의 노예로 살다,2014-05-29,1000,1000,1,1,1,1,일본,(주)케이알씨지,청소년관람불가,성인물(에로),,
89,브래지어 낚시 : 대물 낚은 아줌마,2014-05-15,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
90,비밀 회의실 : 갇혀버린 여사원,2016-12-28,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
91,비하인드 더 피스,2011-09-29,1000,1000,1,1,1,1,우즈베키스탄,(주)스토리제이,12세이상관람가,전쟁,,
92,사내 불륜 : 나를 여자로 만들어 준 남자,2014-07-09,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
93,사스카치 빅풋,2012-05-17,1000,1000,1,1,1,1,미국,(유)조이앤시네마,15세이상관람가,공포(호러),,
94,사운드웨이브,2013-08-14,1000,1000,1,1,1,1,미국,주식회사 디에스이이디,,스릴러,,
95,사탄의 자장가,,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,청소년관람불가,공포(호러),,
96,성노예가 된 여대생,2014-10-23,1000,1000,1,1,1,1,일본,(주)레드언더미디어,청소년관람불가,드라마,,
97,세자매의 불륜정사,,1000,1000,1,1,1,1,일본,비스킷미디어,청소년관람불가,성인물(에로),,
98,섹슈얼 클리닉-오르가즘강좌,2016-02-17,1000,1000,1,1,1,1,일본,주식회사 미콘,청소년관람불가,드라마,,카노 아야코
99,섹스 치료 전문 병원,2016-12-08,1000,1000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
100,셔터,,1000,1000,1,1,1,1,미국,주식회사 레드아이스,청소년관람불가,공포(호러),,
101,순천부: 국자감살인사건,2015-06-11,1000,1000,1,1,1,1,중국,,,액션,,
102,시아버지의 일침,2006-07-06,1000,1000,1,1,1,1,일본,(주)인포투스,청소년관람불가,멜로/로맨스,,쿠로세 메이
103,악마의 오후,2013-10-17,1000,1000,1,1,1,1,이탈리아,(주)컴퍼니엘,15세이상관람가,공포(호러),,
104,알라딘-램프의 신,2015-12-10,1000,1000,1,1,1,1,미국,(유)조이앤시네마,12세이상관람가,드라마,,
105,암시,2007-02-28,1000,1000,1,1,1,1,미국,,15세이상관람가,스릴러,,
106,애나벨: 잊혀지지 않은 선율,,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,15세이상관람가,공포(호러),,
107,애비게일의 저주,2018-07-05,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,드라마,,
108,야한 새이모,,1000,1000,1,1,1,1,일본,주식회사 미콘,청소년관람불가,멜로/로맨스,,유우키 미사
109,에어리언 대침공,2014-06-04,1000,1000,1,1,1,1,미국,(유)조이앤시네마,15세이상관람가,액션,,
110,에일리언 2020,1993-07-31,1000,1000,1,1,1,1,캐나다,(유)조이앤시네마,15세이상관람가,액션,,
111,여동생의 여친을 빼앗은 언니,2016-11-14,1000,1000,1,1,1,1,일본,(주)레드언더미디어,청소년관람불가,드라마,,
112,여배우의 섹스라이프,1996-06-01,1000,1000,1,1,1,1,태국,(유)조이앤시네마,청소년관람불가,성인물(에로),,
113,여상사: 오피스 레슨,,1000,1000,1,1,1,1,일본,주식회사 미콘,청소년관람불가,드라마,,
114,여자적인걸 유비춘,,1000,1000,1,1,1,1,중국,,,액션,,
115,연애의 참견: 사랑 공포증,,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,멜로/로맨스,,
116,옆집 누나 무삭제판,2014-03-13,1000,1000,1,1,1,1,한국,(주)케이알씨지,,멜로/로맨스,,
117,옆집 젊은 부인 : 일부러 보여준 팬티 속,2018-03-28,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
118,예쁜 며느리,2017-02-01,1000,1000,1,1,1,1,일본,(주)케이알씨지,청소년관람불가,성인물(에로),,
119,오멘 666,2016-12-21,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,15세이상관람가,공포(호러),,
120,오션스 게임,2003-04-04,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,드라마,,
121,온천에서 생긴 은밀한 속사정,2017-11-02,1000,1000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
122,올드 가드 인 런던,2017-06-01,1000,1000,1,1,1,1,영국,(주)영화사 안다미로,15세이상관람가,액션,,
123,올머스트다이,,1000,1000,1,1,1,1,기타,(주)컴퍼니엘,청소년관람불가,공포(호러),,"빅토리아 윙게,줄리아 샤흐트"
124,옵세션,2016-08-18,1000,1000,1,1,1,1,미국,(주)퍼스트런,,스릴러,,메키 파이퍼
125,왕좌의 전설: 드래곤 파이터,2015-05-07,1000,1000,1,1,1,1,미국,(유)조이앤시네마,15세이상관람가,액션,,
126,욕정 터진 유부녀들,2015-04-30,1000,1000,1,1,1,1,일본,주식회사 미콘,청소년관람불가,드라마,,
127,월드 워 Z : 아포칼립스,2015-06-11,1000,1000,1,1,1,1,영국,(주)알이디아이스엔터,15세이상관람가,공포(호러),,
128,위기의 주부들,,1000,1000,1,1,1,1,한국,,청소년관람불가,성인물(에로),,
129,저주받은 이야기들,,1000,1000,1,1,1,1,미국,(주)알이디아이스엔터,청소년관람불가,코미디,,
130,적인걸: 심해용궁,,1000,1000,1,1,1,1,중국,(주)위즈덤필름,,액션,,"연개,윤자유"
131,조련의 목적,,1000,1000,1,1,1,1,일본,,,성인물(에로),,사쿠라 미유키
132,중년 알바: 젖어드는 불륜의 맛,,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,요시자와 아키호
133,착한아내의 불륜정사,,1000,1000,1,1,1,1,일본,비스킷미디어,청소년관람불가,성인물(에로),,
134,친구엄마와 비밀친구,,1000,1000,1,1,1,1,일본,비스킷미디어,청소년관람불가,성인물(에로),,
135,침묵의 이방인,2017-11-23,1000,1000,1,1,1,1,러시아,컴퍼니 엘론(주),청소년관람불가,스릴러,,콘스탄틴 라브로넨코
136,카마수트라 가든,2014-10-09,1000,1000,1,1,1,1,미국,주식회사 루믹스미디어,청소년관람불가,범죄,,
137,캐빈 오브 더 컨저링,2008-04-24,1000,1000,1,1,1,1,미국,(주)퍼스트런,15세이상관람가,공포(호러),,
138,코벤,2015-09-10,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,공포(호러),,리즈 고든
139,퀸 오브 하츠,2014-02-06,1000,1000,1,1,1,1,덴마크,주식회사 루믹스미디어,청소년관람불가,드라마,,
140,킬러비 인베이전,,1000,1000,1,1,1,1,중국,,,액션,,
141,터치 오브 헤븐,2020-02-26,1000,1000,1,1,1,1,기타,주식회사 루믹스미디어,청소년관람불가,드라마,,
142,특공황비,2015-10-28,1000,1000,1,1,1,1,중국,,,액션,,장양
143,파이트 클럽: 미녀들의 토너먼트,2017-05-17,1000,1000,1,1,1,1,미국,(주)퍼스트런,청소년관람불가,액션,,
144,파일럿 스카이 미션,2009-12-23,1000,1000,1,1,1,1,미국,,12세이상관람가,액션,,
145,파티 크래셔,2011-12-21,1000,1000,1,1,1,1,미국,주식회사 루믹스미디어,청소년관람불가,공포(호러),,
146,팻 에이전트,2019-05-23,1000,1000,1,1,1,1,중국,,,코미디,,
147,페이스 오프: 더 익스트림,,1000,1000,1,1,1,1,기타,,,액션,,
148,폰섹스의 덫- 무삭제판,,1000,1000,1,1,1,1,한국,,청소년관람불가,멜로/로맨스,,
149,피쉬 스쿨,,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,전체관람가,애니메이션,,
150,피쉬 스쿨 2,,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,전체관람가,애니메이션,,
151,할힌골 전투: 일본군최후의날,,1000,1000,1,1,1,1,몽고,,,전쟁,,
152,합의된 관계,,1000,1000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
153,햄릿: 죽느냐 사느냐,,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,전체관람가,가족,,버트 레이놀즈
154,헤리티지,,1000,1000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,드라마,,
155,헤븐퀘스트,,1000,1000,1,1,1,1,미국,(주)스토리제이,12세이상관람가,액션,,"패트릭 톰슨,페타 서긴트,앨런 파웰,차인표"
156,혈전,,1000,1000,1,1,1,1,중국,,,액션,,
157,호기심 유니폼: 취미는 역시 섹스,2019-09-26,1000,1000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,하타노 유이
158,휘날리는 댕기,,1000,1000,1,1,1,1,북한,,,드라마,,
159,흥건한 내연녀,2016-12-28,1000,1000,1,1,1,1,일본,주식회사 미콘,청소년관람불가,드라마,,
160,기억의 손길,2018-04-05,1500,1500,1,1,1,1,한국,,,다큐멘터리,,
161,검은 숲,2019-07-05,2000,2000,1,1,1,1,미국,(주)피터팬픽쳐스,15세이상관람가,공포(호러),,
162,다크 아이리스,2019-08-05,2000,2000,1,1,1,1,미국,(주)시네마리퍼블릭,청소년관람불가,SF,,
163,더 홀,2019-07-05,2000,2000,1,1,1,1,호주,,,스릴러,,
164,데드 웨스트,2019-07-05,2000,2000,1,1,1,1,미국,(주)시네마리퍼블릭,15세이상관람가,액션,,
165,라이즈 위 텔,2019-07-06,2000,2000,1,1,1,1,미국,(주)영화사 안다미로,15세이상관람가,스릴러,,"가브리엘 번,하비 케이틀"
166,매드맥스 독,2020-07-03,2000,2000,1,1,1,1,미국,(유)조이앤시네마,15세이상관람가,공포(호러),,
167,악녀: 더 킬러,2018-09-06,2000,2000,1,1,1,1,미국,(유)조이앤시네마,15세이상관람가,액션,,
168,제5의 존재,,2000,2000,1,1,1,1,미국,주식회사 레드아이스,12세이상관람가,공포(호러),,
169,크레이지 레이크,2017-12-01,2000,2000,1,1,1,1,미국,(주)컴퍼니엘,청소년관람불가,공포(호러),,
170,파이널 매치,2018-07-12,2000,2000,1,1,1,1,미국,(주)시네마리퍼블릭,15세이상관람가,액션,,
171,끝까지 간다,2018-09-06,2000,2000,1,1,1,1,프랑스,(주)액티버스엔터테인먼트,,스릴러,,
172,남편은 출장 중,1998-02-21,2000,2000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,
173,내 여자가 된 선생님,2016-06-23,2000,2000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,
174,뉴클리어: 원전 2020,2018-03-29,2000,2000,1,1,1,1,영국,(주)더그레이트컴퍼니,15세이상관람가,드라마,,조지 맥케이
175,매일 밤 엿보기: 대놓고 보여주는 불륜 유부녀,,2000,2000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,카와카미 나나미
176,미망인: 남편 앞 쾌감 절정,2018-10-29,2000,2000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
177,바흐: 숨겨진 작곡가,2019-03-28,2000,2000,1,1,1,1,영국,(주)더그레이트컴퍼니,전체관람가,다큐멘터리,,
178,발랑까진 사모님,2018-08-09,2000,2000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,아이카
179,밝히는 형수님,2019-01-04,2000,2000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,
180,배관공과 유부녀의 유혹,2018-11-15,2000,2000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,유키 마오
181,봉긋한 회장님댁 간호도우미,,2000,2000,1,1,1,1,일본,주식회사 미콘,청소년관람불가,드라마,,
182,세 여자,,2000,2000,1,1,1,1,독일,(주)더그레이트컴퍼니,청소년관람불가,멜로/로맨스,,
183,셔터: 죽음의 숲,,2000,2000,1,1,1,1,홍콩,(주)더그레이트컴퍼니,청소년관람불가,공포(호러),,
184,알.이.엠,,2000,2000,1,1,1,1,미국,(주)스토리제이,15세이상관람가,스릴러,,
185,에이전트 제이드 블랙,,2000,2000,1,1,1,1,미국,(주)더그레이트컴퍼니,15세이상관람가,액션,,
186,유부녀 집구멍으로 질속배달 택배기사,2016-08-03,2000,2000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,
187,이블데드 2020,2017-05-11,2000,2000,1,1,1,1,이탈리아,(주)소나무픽쳐스,청소년관람불가,공포(호러),,
188,이웃의 스캔들 : 남의 아내 탐하기,,2000,2000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
189,정사 거부할 수 없는 유혹,,2000,2000,1,1,1,1,한국,P&미디어,청소년관람불가,멜로/로맨스,,한석봉
190,쥬라기 썬더,2020-09-29,2000,2000,1,1,1,1,미국,(주)더그레이트컴퍼니,15세이상관람가,액션,,
191,집주인 물건 빨아주는 세탁가정부,2010-01-28,2000,2000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,
192,카르텔 2045,2018-09-27,2000,2000,1,1,1,1,미국,(주)에이원엔터테인먼트,15세이상관람가,액션,,
193,컨덕트,1977-11-09,2000,2000,1,1,1,1,러시아,주식회사 루믹스미디어,15세이상관람가,공포(호러),,"알렉산드라 보르티취,예브게니 츠가노프"
194,흑인 복싱 트레이너: 검은 참교육,1960-10-05,2000,2000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
195,흔들린 담배: 이웃의 정부가 된 아내,,2000,2000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
196,인디애니페스트2013-개막작,1971-01-12,3000,3000,1,1,1,1,한국,,,장르없음,,
197,666 사탄의 아들,2014-10-16,3000,3000,1,1,1,1,미국,주식회사 레드아이스,청소년관람불가,장르없음,,에릭 로버츠
198,뉴저지 사이코킬러,2019-07-04,3000,3000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,장르없음,,
199,다크니스: 타락천사,2020-02-20,3000,3000,1,1,1,1,영국,(주)시네마리퍼블릭,청소년관람불가,스릴러,,
200,더 바인딩,2015-10-21,3000,3000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,공포(호러),,
201,레이크피어2: 더 스웜프,2015-04-08,3000,3000,1,1,1,1,미국,주식회사 레드아이스,청소년관람불가,공포(호러),,
202,몬스터 아일랜드,2017-04-27,3000,3000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,어드벤처,,
203,바이킹: 라스트 윗치 워,2015-12-17,3000,3000,1,1,1,1,영국,(유)조이앤시네마,15세이상관람가,액션,,
204,북 오브 파이어,,3000,3000,1,1,1,1,미국,(주)컴퍼니엘,청소년관람불가,액션,,
205,사무라이vs좀비,2012-03-22,3000,3000,1,1,1,1,일본,(주)아이브픽쳐스,청소년관람불가,공포(호러),,
206,살인병동,2009-10-08,3000,3000,1,1,1,1,캐나다,(주)피터팬픽쳐스,청소년관람불가,공포(호러),,아론 풀
207,샌드 샤크,,3000,3000,1,1,1,1,미국,(유)조이앤시네마,15세이상관람가,스릴러,,
208,샬롯: 죽음의 인형,,3000,3000,1,1,1,1,미국,제인앤유,15세이상관람가,공포(호러),,존 에드워드 리
209,신의 기적,,3000,3000,1,1,1,1,미국,(유)조이앤시네마,15세이상관람가,드라마,,
210,앨리스: 어둠의 거울,,3000,3000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,판타지,,
211,어린 아내,,3000,3000,1,1,1,1,일본,(유)조이앤시네마,청소년관람불가,멜로/로맨스,,
212,엘리트,,3000,3000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,액션,,
213,엘에이 문라이트,2016-05-26,3000,3000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,코미디,,"켈렌 콜먼,제이 헤르난데즈"
214,워리어스 영웅들의 전쟁,2019-02-01,3000,3000,1,1,1,1,영국,,,어드벤처,,
215,인디펜던츠 데이: 외계의 대침공,2016-03-17,3000,3000,1,1,1,1,미국,(유)조이앤시네마,15세이상관람가,액션,,
216,인어공주 이야기,2018-12-19,3000,3000,1,1,1,1,미국,(주)영화사 안다미로,전체관람가,판타지,,
217,제네시스 : 새로운 시대의 서막,2016-08-24,3000,3000,1,1,1,1,미국,주식회사 레드아이스,15세이상관람가,SF,,
218,체크 포인트,2016-07-07,3000,3000,1,1,1,1,미국,(주)시네마리퍼블릭,청소년관람불가,액션,,"케인 호더,민디 로빈슨"
219,컴 투게더,2019-05-23,3000,3000,1,1,1,1,미국,(주)시네마리퍼블릭,청소년관람불가,코미디,,
220,터미네이터 사이보그,,3000,3000,1,1,1,1,미국,(유)조이앤시네마,15세이상관람가,액션,,
221,테이크다운어스,2013-05-23,3000,3000,1,1,1,1,기타,,,SF,,
222,톨 맨: 악마는 살아있다,2011-04-21,3000,3000,1,1,1,1,미국,제인앤유,15세이상관람가,장르없음,,
223,인디애니유랑단2011-속삭임,2020-01-09,4000,4000,1,1,1,2,한국,,12세이상관람가,장르없음,,
224,인디애니유랑단2011-식.욕,,4000,4000,1,1,1,1,한국,,15세이상관람가,장르없음,,
225,인디애니유랑단in국도-섹션5 러브 칸타빌레,,4000,4000,1,1,1,2,한국,,12세이상관람가,장르없음,,
226,로그온 배틀그라운드,,4000,4000,1,1,1,1,영국,,,액션,,
227,배틀걸: 피투성이 전기톱 소녀,1994-12-17,4000,4000,1,1,1,1,일본,(주)아이브픽쳐스,청소년관람불가,공포(호러),,
228,위자: 원혼의 부활,1996-04-27,4000,4000,1,1,1,1,미국,케이티하이텔(주),,공포(호러),,토마스 가너
229,팩트 살인,1989-07-29,4000,4000,1,1,1,1,미국,(주)시네마리퍼블릭,청소년관람불가,액션,,"칼럼 블루,커 스미스"
230,NeMaf 2011-새로운 상상+쓰임전 단편섹션3 홍콩미디어아트,1993-12-18,5000,5000,1,1,1,1,,,,장르없음,,
231,광주독립영화특선(2011 GIFF),2002-01-24,5000,5000,1,1,1,1,,,15세이상관람가,장르없음,,
232,광주시민영상특선(2011 GIFF),2016-09-07,5000,5000,1,1,1,1,,,15세이상관람가,장르없음,,
233,발칙한 시선 2부 - 일반1,2003-12-24,5000,5000,1,1,1,1,기타,,12세이상관람가,장르없음,,
234,보이지 않는 사람들+리틀 보이스,2013-04-10,5000,5000,1,1,1,1,기타,,12세이상관람가,장르없음,,
235,애니메이션 특선(2011 GIFF),2011-01-20,5000,5000,1,1,1,1,,,전체관람가,장르없음,,
236,인디애니 씨앗터 3회,2005-01-27,5000,5000,1,1,1,1,한국,,12세이상관람가,애니메이션,,
237,인디애니유랑단2012-도시 생각,2010-07-14,5000,5000,1,1,1,1,한국,,15세이상관람가,애니메이션,,
238,인디애니유랑단2012-소중한 당신,2008-06-19,5000,5000,1,1,1,1,한국,,12세이상관람가,애니메이션,,
239,인디애니유랑단2012-환상의 짝,,5000,5000,1,1,1,1,한국,,15세이상관람가,애니메이션,,
240,2013 최강애니전-최강감독열전-제레미 클래핀 감독전,,5000,5000,1,1,1,1,프랑스,,,애니메이션,,
241,6월 인디애니씨앗터 33회 - 비밀의 정원,,5000,5000,1,1,1,1,한국,,,애니메이션,,
242,8월 인디애니씨앗터 -'인간회귀',,5000,5000,1,1,1,1,한국,,,애니메이션,,
243,한국단편3,2021-06-30,5000,5000,1,1,1,1,한국,,,장르없음,,
244,겟 어웨이,2019-12-05,5000,5000,1,1,1,1,미국,주식회사 레드아이스,청소년관람불가,스릴러,,캐서린 아네트
245,글로컬 구애전 단편 5,2017-08-30,5000,5000,1,1,1,2,기타,,,장르없음,,
246,EIDF 2018 단편 다큐,2017-05-23,5000,5000,1,1,1,1,기타,,,다큐멘터리,,
247,SICAF2018 경쟁:키즈2,2018-12-06,5000,5000,1,1,1,1,기타,,,애니메이션,,
248,SICAF2018 월드포커스: 슬로바키아 25주년 특별전,2019-06-19,5000,5000,1,1,1,1,슬로바키아,,,애니메이션,,
249,내일이 아니면 언제?,2017-10-03,5000,5000,1,1,1,1,기타,,,다큐멘터리,,
250,바르팍을 위한 노래,2018-03-08,5000,5000,1,1,1,1,기타,,,다큐멘터리,,
251,부르카 복서,2015-10-15,5000,5000,1,1,1,3,미국,,,다큐멘터리,,
252,시간위示間威,,5000,5000,1,1,1,1,한국,,,다큐멘터리,,
253,제9회 DMZ국제다큐영화제 단체관람2,2012-11-22,5000,5000,1,1,1,1,네덜란드,,,다큐멘터리,,
254,제9회 DMZ국제다큐영화제 한국다큐쇼케이스단편1,2008-10-16,5000,5000,1,1,1,1,한국,,,다큐멘터리,,
255,"최전선을 지키는 의사들 : 난민, 그들의 험난한 겨울",2011-04-28,5000,5000,1,1,1,1,영국,,,다큐멘터리,,
256,개인교습,2018-08-30,5000,5000,1,1,1,1,프랑스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,,
257,공포의 묘지: 망자의 저주,2018-12-07,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,15세이상관람가,공포(호러),,
258,굿바이 포멜로,2018-03-06,5000,5000,1,1,1,1,베트남,,,다큐멘터리,,
259,금기를 깨트린 여자들,2018-04-17,5000,5000,1,1,1,1,스페인,(주)더그레이트컴퍼니,청소년관람불가,공포(호러),,
260,더 페이탈 레이드,2018-03-26,5000,5000,1,1,1,1,홍콩,,,액션,,"담요문,양쟁,당문룡,하패유,양공여"
261,더 프로텍터,2018-09-18,5000,5000,1,1,1,1,기타,,,코미디,,
262,더 헌티드: 저주받은 집,2018-11-09,5000,5000,1,1,1,1,영국,(주)소나무픽쳐스,15세이상관람가,공포(호러),,
263,레닌그라드 대공습,2017-11-09,5000,5000,1,1,1,1,러시아,(주)소나무픽쳐스,12세이상관람가,액션,,
264,마더체인지,2018-03-06,5000,5000,1,1,1,1,미국,(주)투모션,청소년관람불가,멜로/로맨스,,
265,마티나: 위험한 정사,2017-08-28,5000,5000,1,1,1,1,크로아티아,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,,
266,메가로돈: 거대 상어의 습격,2017-12-08,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,15세이상관람가,액션,,
267,명기 피어나는 와이프,2018-08-10,5000,5000,1,1,1,1,일본,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),,
268,몸부림 치다,2018-10-16,5000,5000,1,1,1,1,일본,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),,
